athlete_id,rank,name,country,round,round_score,round_rank,ascent,ascent_top,ascent_top_tries,ascent_zone,ascent_zone_tries,sex,event_id,starting_group,event,location
12239,19,Akhtar Dayan,GBR,qualification,3T5z 10 10,19,5,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12239,19,Akhtar Dayan,GBR,semi-final,0T1z 0 5,19,1,FALSE,8,TRUE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12239,19,Akhtar Dayan,GBR,semi-final,0T1z 0 5,19,2,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12239,19,Akhtar Dayan,GBR,semi-final,0T1z 0 5,19,3,FALSE,4,FALSE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12239,19,Akhtar Dayan,GBR,semi-final,0T1z 0 5,19,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,qualification,4T5z 9 9,13,1,TRUE,5,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,qualification,4T5z 9 9,13,2,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,qualification,4T5z 9 9,13,3,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,qualification,4T5z 9 9,13,4,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,qualification,4T5z 9 9,13,5,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,semi-final,0T0z 0 0,20,1,FALSE,9,FALSE,9,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,semi-final,0T0z 0 0,20,2,FALSE,2,FALSE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,semi-final,0T0z 0 0,20,3,FALSE,4,FALSE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3991,20,Levin Ram,ISR,semi-final,0T0z 0 0,20,4,FALSE,7,FALSE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
320,21,Collin Nicolas,BEL,qualification,2T5z 7 10,21,1,TRUE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
320,21,Collin Nicolas,BEL,qualification,2T5z 7 10,21,2,FALSE,8,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
320,21,Collin Nicolas,BEL,qualification,2T5z 7 10,21,3,FALSE,3,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
320,21,Collin Nicolas,BEL,qualification,2T5z 7 10,21,4,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
320,21,Collin Nicolas,BEL,qualification,2T5z 7 10,21,5,TRUE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4299,21,Lehmann Sascha,SUI,qualification,3T4z 4 6,21,1,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4299,21,Lehmann Sascha,SUI,qualification,3T4z 4 6,21,2,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4299,21,Lehmann Sascha,SUI,qualification,3T4z 4 6,21,3,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4299,21,Lehmann Sascha,SUI,qualification,3T4z 4 6,21,4,FALSE,3,FALSE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4299,21,Lehmann Sascha,SUI,qualification,3T4z 4 6,21,5,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2309,21,Ogata Yoshiyuki,JPN,qualification,3T4z 4 6,21,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2309,21,Ogata Yoshiyuki,JPN,qualification,3T4z 4 6,21,2,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2309,21,Ogata Yoshiyuki,JPN,qualification,3T4z 4 6,21,3,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2309,21,Ogata Yoshiyuki,JPN,qualification,3T4z 4 6,21,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2309,21,Ogata Yoshiyuki,JPN,qualification,3T4z 4 6,21,5,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
912,24,Schenk Filip,ITA,qualification,2T4z 3 6,24,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
912,24,Schenk Filip,ITA,qualification,2T4z 3 6,24,2,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
912,24,Schenk Filip,ITA,qualification,2T4z 3 6,24,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
912,24,Schenk Filip,ITA,qualification,2T4z 3 6,24,4,FALSE,5,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
912,24,Schenk Filip,ITA,qualification,2T4z 3 6,24,5,FALSE,5,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11502,25,MacDougall Jack,GBR,qualification,2T4z 5 10,25,1,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11502,25,MacDougall Jack,GBR,qualification,2T4z 5 10,25,2,FALSE,5,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11502,25,MacDougall Jack,GBR,qualification,2T4z 5 10,25,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11502,25,MacDougall Jack,GBR,qualification,2T4z 5 10,25,4,FALSE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11502,25,MacDougall Jack,GBR,qualification,2T4z 5 10,25,5,TRUE,3,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3331,25,RAMADHAN RAVIANTO,INA,qualification,3T4z 6 7,25,1,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3331,25,RAMADHAN RAVIANTO,INA,qualification,3T4z 6 7,25,2,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3331,25,RAMADHAN RAVIANTO,INA,qualification,3T4z 6 7,25,3,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3331,25,RAMADHAN RAVIANTO,INA,qualification,3T4z 6 7,25,4,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3331,25,RAMADHAN RAVIANTO,INA,qualification,3T4z 6 7,25,5,FALSE,7,FALSE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3998,27,Marcus Nimrod,ISR,qualification,3T4z 8 7,27,1,TRUE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3998,27,Marcus Nimrod,ISR,qualification,3T4z 8 7,27,2,TRUE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3998,27,Marcus Nimrod,ISR,qualification,3T4z 8 7,27,3,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3998,27,Marcus Nimrod,ISR,qualification,3T4z 8 7,27,4,FALSE,3,FALSE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3998,27,Marcus Nimrod,ISR,qualification,3T4z 8 7,27,5,FALSE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3778,27,von Freier Lasse,GER,qualification,2T4z 6 7,27,1,TRUE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3778,27,von Freier Lasse,GER,qualification,2T4z 6 7,27,2,TRUE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3778,27,von Freier Lasse,GER,qualification,2T4z 6 7,27,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3778,27,von Freier Lasse,GER,qualification,2T4z 6 7,27,4,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3778,27,von Freier Lasse,GER,qualification,2T4z 6 7,27,5,FALSE,7,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11871,29,AMAGASA Sohta,JPN,qualification,3T4z 9 5,29,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11871,29,AMAGASA Sohta,JPN,qualification,3T4z 9 5,29,2,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11871,29,AMAGASA Sohta,JPN,qualification,3T4z 9 5,29,3,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11871,29,AMAGASA Sohta,JPN,qualification,3T4z 9 5,29,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11871,29,AMAGASA Sohta,JPN,qualification,3T4z 9 5,29,5,TRUE,6,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
318,29,Lorenzi Simon,BEL,qualification,2T4z 8 10,29,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
318,29,Lorenzi Simon,BEL,qualification,2T4z 8 10,29,2,TRUE,7,TRUE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
318,29,Lorenzi Simon,BEL,qualification,2T4z 8 10,29,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
318,29,Lorenzi Simon,BEL,qualification,2T4z 8 10,29,4,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
318,29,Lorenzi Simon,BEL,qualification,2T4z 8 10,29,5,FALSE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
490,31,Cornu Manuel,FRA,qualification,3T4z 13 9,31,1,TRUE,7,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
490,31,Cornu Manuel,FRA,qualification,3T4z 13 9,31,2,TRUE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
490,31,Cornu Manuel,FRA,qualification,3T4z 13 9,31,3,FALSE,4,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
490,31,Cornu Manuel,FRA,qualification,3T4z 13 9,31,4,FALSE,4,FALSE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
490,31,Cornu Manuel,FRA,qualification,3T4z 13 9,31,5,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14018,31,SONG Yunchan,KOR,qualification,1T4z 1 16,31,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14018,31,SONG Yunchan,KOR,qualification,1T4z 1 16,31,2,FALSE,8,TRUE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14018,31,SONG Yunchan,KOR,qualification,1T4z 1 16,31,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14018,31,SONG Yunchan,KOR,qualification,1T4z 1 16,31,4,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14018,31,SONG Yunchan,KOR,qualification,1T4z 1 16,31,5,FALSE,8,TRUE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14975,33,HU JUNZHE,CHN,qualification,3T3z 11 5,33,1,TRUE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14975,33,HU JUNZHE,CHN,qualification,3T3z 11 5,33,2,TRUE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14975,33,HU JUNZHE,CHN,qualification,3T3z 11 5,33,3,TRUE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14975,33,HU JUNZHE,CHN,qualification,3T3z 11 5,33,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
14975,33,HU JUNZHE,CHN,qualification,3T3z 11 5,33,5,FALSE,9,FALSE,9,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13990,33,YAMADA Kodai,JPN,qualification,1T4z 2 11,33,1,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13990,33,YAMADA Kodai,JPN,qualification,1T4z 2 11,33,2,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13990,33,YAMADA Kodai,JPN,qualification,1T4z 2 11,33,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13990,33,YAMADA Kodai,JPN,qualification,1T4z 2 11,33,4,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13990,33,YAMADA Kodai,JPN,qualification,1T4z 2 11,33,5,FALSE,8,TRUE,8,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4168,35,Gruzitis Edvards,LAT,qualification,2T4z 10 7,35,1,TRUE,6,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4168,35,Gruzitis Edvards,LAT,qualification,2T4z 10 7,35,2,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4168,35,Gruzitis Edvards,LAT,qualification,2T4z 10 7,35,3,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4168,35,Gruzitis Edvards,LAT,qualification,2T4z 10 7,35,4,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4168,35,Gruzitis Edvards,LAT,qualification,2T4z 10 7,35,5,TRUE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13626,35,YAO JINWEI,CHN,qualification,1T4z 2 12,35,1,FALSE,6,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13626,35,YAO JINWEI,CHN,qualification,1T4z 2 12,35,2,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13626,35,YAO JINWEI,CHN,qualification,1T4z 2 12,35,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13626,35,YAO JINWEI,CHN,qualification,1T4z 2 12,35,4,FALSE,5,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13626,35,YAO JINWEI,CHN,qualification,1T4z 2 12,35,5,FALSE,6,TRUE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11525,37,Arriagada Krüger Elias,GER,qualification,2T3z 5 5,37,1,FALSE,5,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11525,37,Arriagada Krüger Elias,GER,qualification,2T3z 5 5,37,2,TRUE,2,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11525,37,Arriagada Krüger Elias,GER,qualification,2T3z 5 5,37,3,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11525,37,Arriagada Krüger Elias,GER,qualification,2T3z 5 5,37,4,FALSE,7,FALSE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11525,37,Arriagada Krüger Elias,GER,qualification,2T3z 5 5,37,5,TRUE,3,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3127,37,Kleesattel Max,GER,qualification,1T4z 3 7,37,1,TRUE,3,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3127,37,Kleesattel Max,GER,qualification,1T4z 3 7,37,2,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3127,37,Kleesattel Max,GER,qualification,1T4z 3 7,37,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3127,37,Kleesattel Max,GER,qualification,1T4z 3 7,37,4,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3127,37,Kleesattel Max,GER,qualification,1T4z 3 7,37,5,FALSE,7,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1170,39,Potocar Luka,SLO,qualification,2T3z 7 8,39,1,TRUE,3,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1170,39,Potocar Luka,SLO,qualification,2T3z 7 8,39,2,TRUE,4,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1170,39,Potocar Luka,SLO,qualification,2T3z 7 8,39,3,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1170,39,Potocar Luka,SLO,qualification,2T3z 7 8,39,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1170,39,Potocar Luka,SLO,qualification,2T3z 7 8,39,5,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3332,39,RAMADHAN RAVIANDI,INA,qualification,1T4z 4 5,39,1,TRUE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3332,39,RAMADHAN RAVIANDI,INA,qualification,1T4z 4 5,39,2,FALSE,5,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3332,39,RAMADHAN RAVIANDI,INA,qualification,1T4z 4 5,39,3,FALSE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3332,39,RAMADHAN RAVIANDI,INA,qualification,1T4z 4 5,39,4,FALSE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3332,39,RAMADHAN RAVIANDI,INA,qualification,1T4z 4 5,39,5,FALSE,8,FALSE,8,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2493,41,Harrison Campbell,AUS,qualification,1T3z 1 3,41,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2493,41,Harrison Campbell,AUS,qualification,1T3z 1 3,41,2,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2493,41,Harrison Campbell,AUS,qualification,1T3z 1 3,41,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2493,41,Harrison Campbell,AUS,qualification,1T3z 1 3,41,4,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2493,41,Harrison Campbell,AUS,qualification,1T3z 1 3,41,5,FALSE,8,FALSE,8,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4019,41,Levin Geva,ISR,qualification,1T4z 2 6,41,1,FALSE,5,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4019,41,Levin Geva,ISR,qualification,1T4z 2 6,41,2,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4019,41,Levin Geva,ISR,qualification,1T4z 2 6,41,3,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4019,41,Levin Geva,ISR,qualification,1T4z 2 6,41,4,FALSE,3,FALSE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4019,41,Levin Geva,ISR,qualification,1T4z 2 6,41,5,FALSE,5,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4283,43,Clémence Julien,SUI,qualification,1T3z 1 6,43,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4283,43,Clémence Julien,SUI,qualification,1T3z 1 6,43,2,FALSE,5,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4283,43,Clémence Julien,SUI,qualification,1T3z 1 6,43,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4283,43,Clémence Julien,SUI,qualification,1T3z 1 6,43,4,FALSE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4283,43,Clémence Julien,SUI,qualification,1T3z 1 6,43,5,FALSE,7,FALSE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
855,43,Ghisolfi Stefano,ITA,qualification,1T4z 2 15,43,1,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
855,43,Ghisolfi Stefano,ITA,qualification,1T4z 2 15,43,2,FALSE,9,TRUE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
855,43,Ghisolfi Stefano,ITA,qualification,1T4z 2 15,43,3,FALSE,4,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
855,43,Ghisolfi Stefano,ITA,qualification,1T4z 2 15,43,4,FALSE,4,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
855,43,Ghisolfi Stefano,ITA,qualification,1T4z 2 15,43,5,FALSE,10,FALSE,10,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3665,43,GOH WEN BIN Luke,SGP,qualification,1T3z 1 6,43,1,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3665,43,GOH WEN BIN Luke,SGP,qualification,1T3z 1 6,43,2,FALSE,5,TRUE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3665,43,GOH WEN BIN Luke,SGP,qualification,1T3z 1 6,43,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3665,43,GOH WEN BIN Luke,SGP,qualification,1T3z 1 6,43,4,FALSE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3665,43,GOH WEN BIN Luke,SGP,qualification,1T3z 1 6,43,5,FALSE,10,FALSE,10,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
15000,46,XU ZIQI,CHN,qualification,1T4z 9 9,46,1,TRUE,9,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
15000,46,XU ZIQI,CHN,qualification,1T4z 9 9,46,2,FALSE,4,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
15000,46,XU ZIQI,CHN,qualification,1T4z 9 9,46,3,FALSE,3,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
15000,46,XU ZIQI,CHN,qualification,1T4z 9 9,46,4,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
15000,46,XU ZIQI,CHN,qualification,1T4z 9 9,46,5,FALSE,5,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1906,47,Hibbeler Simon,USA,qualification,0T4z 0 7,47,1,FALSE,6,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1906,47,Hibbeler Simon,USA,qualification,0T4z 0 7,47,2,FALSE,5,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1906,47,Hibbeler Simon,USA,qualification,0T4z 0 7,47,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1906,47,Hibbeler Simon,USA,qualification,0T4z 0 7,47,4,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1906,47,Hibbeler Simon,USA,qualification,0T4z 0 7,47,5,FALSE,4,TRUE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4437,47,Lok Wan Tong,MAC,qualification,1T3z 1 4,47,1,FALSE,4,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4437,47,Lok Wan Tong,MAC,qualification,1T3z 1 4,47,2,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4437,47,Lok Wan Tong,MAC,qualification,1T3z 1 4,47,3,TRUE,1,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4437,47,Lok Wan Tong,MAC,qualification,1T3z 1 4,47,4,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
4437,47,Lok Wan Tong,MAC,qualification,1T3z 1 4,47,5,FALSE,6,FALSE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13030,49,Hoyer Hugo,USA,qualification,0T4z 0 12,49,1,FALSE,7,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13030,49,Hoyer Hugo,USA,qualification,0T4z 0 12,49,2,FALSE,8,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13030,49,Hoyer Hugo,USA,qualification,0T4z 0 12,49,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13030,49,Hoyer Hugo,USA,qualification,0T4z 0 12,49,4,FALSE,6,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13030,49,Hoyer Hugo,USA,qualification,0T4z 0 12,49,5,FALSE,8,TRUE,8,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
531,49,Martin Nathan,LUX,qualification,1T3z 2 11,49,1,TRUE,2,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
531,49,Martin Nathan,LUX,qualification,1T3z 2 11,49,2,FALSE,3,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
531,49,Martin Nathan,LUX,qualification,1T3z 2 11,49,3,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
531,49,Martin Nathan,LUX,qualification,1T3z 2 11,49,4,FALSE,3,FALSE,3,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
531,49,Martin Nathan,LUX,qualification,1T3z 2 11,49,5,FALSE,9,TRUE,9,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13842,51,AUEAREECHIT Auswin,THA,qualification,1T3z 6 8,51,1,FALSE,5,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13842,51,AUEAREECHIT Auswin,THA,qualification,1T3z 6 8,51,2,FALSE,5,TRUE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13842,51,AUEAREECHIT Auswin,THA,qualification,1T3z 6 8,51,3,FALSE,4,FALSE,4,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13842,51,AUEAREECHIT Auswin,THA,qualification,1T3z 6 8,51,4,FALSE,5,FALSE,5,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13842,51,AUEAREECHIT Auswin,THA,qualification,1T3z 6 8,51,5,TRUE,6,TRUE,6,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11405,51,FU JIAHAO,CHN,qualification,0T4z 0 15,51,1,FALSE,6,TRUE,2,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11405,51,FU JIAHAO,CHN,qualification,0T4z 0 15,51,2,FALSE,9,TRUE,7,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11405,51,FU JIAHAO,CHN,qualification,0T4z 0 15,51,3,FALSE,1,FALSE,1,M,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
